113124,Gianni,Clerici,false,,IT,
113125,Roberto,Cardozo,false,1927-08-08,BR,
113126,Roy,Wilder,false,,US,
113127,Wladimir,Lerque,false,,EC,
113128,Jean,Brisson,false,,FR,
113129,Luis,Carles,false,,ES,
113130,Michel,Dulac De Fugeres,false,,FR,
113131,Naresh,Kumar,false,1928-12-12,IN,
113132,Pierre,Bardey,false,,FR,
113133,Joe,Hackett,false,1925-08-08,IE,
113134,Fred,Kovaleski,false,,US,
113135,Giulio,Caccia,false,,IT,
113136,Carlo,Della Vida,false,,IT,
113137,Lord A,Mexborough,false,,GB,
113138,Richard J,Bender,false,,US,
113139,Joao,Roquette Sr,false,1910-05-05,PT,
113140,Matt,Murphy,false,,IE,
113142,Paul,Blondel,false,,CH,
113143,Henri,Chabance,false,,FR,
113144,Irv,Dorfman,false,,US,
113145,F,Zampori,false,,IT,
113146,Max,Bertram,false,1911-02-02,ZA,
113147,Douglas G,Freshwater,false,,GB,
113148,Raymond,Tuckey,false,1910-06-06,GB,
113149,Roland,Longtin,false,,CA,
113150,Hideo,Nishimura,false,1912-11-11,JP,
113151,Colin,Robertson,false,,AU,
113152,Marcel,Rainville,false,1903-06-06,CA,
113153,Jiro,Yamagishi,false,1912-05-05,JP,
113154,Willie,Muir,false,,ZA,
113156,Adam,Baworowski,false,1913-08-08,AT,
113157,John,Hendrie,false,,ZA,
113158,Vanni,Canepele,false,1916-06-06,IT,
113159,Pascal,Merlin,false,,FR,
113160,Augusto,Rado,false,1912-11-11,IT,
113161,Andre,Bacquart,false,,FR,
113162,Dennis J,Cook,false,,GB,
113163,Jacques,Langanay,false,,FR,
113164,Didi,Teschmacher,false,1915-03-03,NL,
113165,Jacques,Van Den Eynde,false,,BE,
113166,M,Ferenczy,false,,HU,
113168,Ferenc,Huszar,false,1922-04-04,HU,
113169,Emilio,Martinez,false,,ES,
113170,Carlos,Sanhueza,false,,CL,
113172,Jose,Aguero,false,1933-02-02,BR,
113173,Derek,Capell,false,,ZA,
113174,Borje,Fornstedt,false,1926-02-02,SE,
113175,Pierre,Pinart,false,,FR,
113176,Salvador,Soriano,false,1926-06-06,AR,
113177,Rolf,Gopfert,false,1916-02-02,DE,
113178,Adel,Ismail,false,1928-09-09,EG,
113179,B,Blonquist,false,,SE,
113180,Eugenio,Saller,false,1928-06-06,BR,
113181,Ernst,Buchholz,false,1920-06-06,DE,
113182,Don,Mcneill,false,1918-04-04,US,
113183,Otto,Hauser,false,,AR,
113184,Gene,Smith,false,,US,
113185,Charles,Harris,false,1914-04-04,US,
113187,Robert,Mouvet,false,,BE,
113188,Otto,Szigetti,false,,HU,
113189,Ronald Alfred,Shayes,false,1912-09-09,GB,
113190,Bobby,Riggs,false,1918-02-02,US,170
113191,Henri,Catteau,false,,FR,
113192,Elwood Thomas,Cooke,false,1913-07-07,US,
113193,Georges,Zarifi,false,,FR,
113194,Bob,Mulliken,false,1916-10-10,GB,
113196,Czeslaw,Spychala,false,1917-01-01,PL,
113197,Rene Marie,Depierre,false,,FR,
113198,Tom,Hughan,false,1909-03-03,NL,
113199,William Crum,Thompson,false,,US,
113200,Jean,Moreau,false,,BE,
113201,Sebastian,Harreguy,false,,UY,
113202,W,Davidson,false,,GB,
113203,Johan,Beer,false,1915-09-09,NO,
113204,Owen,Anderson,false,,US,
113205,K,Dohnal,false,,DE,
113206,A,Bogdadly,false,,EG,
113207,Murray D,Deloford,false,,GB,
113208,Nguyen,Van Sau,false,,FR,
113209,Andre,Casanova,false,,FR,
113210,Fumiteru,Nakano,false,1916-01-01,JP,
113212,Paul,Roux,false,,FR,
113213,Bent,Panker,false,,DK,
113214,Yasumine,Kuramitsu,false,,JP,
113215,Larry,Nelson,false,,US,
113216,Ghaus,Mohammed Khan,false,1915-11-11,IN,
113217,Jean Paul,Vincent,false,1944-03-03,FR,
113218,Antal,Jancso,false,1934-10-10,HU,
113219,Marc,Lasry,false,,FR,
113220,Georges,Deniau,true,1932-12-12,FR,
113222,Ray,Weedon,false,,ZA,
113223,Hernando,Salas,false,,CO,
113225,Brian,Woolf,false,1937-01-01,NZ,
113226,Daniel,Achondo,false,1939-10-10,CL,
113227,Soren,Hojberg,false,1933-08-08,DK,
113228,Gheorghe,Viziru,false,,RO,
113229,Reynaldo,Garrido,false,1934-08-08,CU,
113230,Peter,Nicholls,false,,NZ,
113231,Jozef,Piatek,false,,PL,
113232,Martin,Froesch,false,1932-08-08,CH,
113233,John,Hurry,false,,ZA,
113234,Bill,Quillian,false,1933-04-04,US,
113235,Michel,Vaubrun,false,,FR,
113236,Rupert,Huber,false,1930-04-04,DE,
113237,Jan,Radzio,false,1931-02-02,PL,
113238,Edgar N,Powers,false,,US,
113240,Arsenio,Motolko,false,,UY,
113241,Hugh,Stewart,true,1928-05-05,US,
113242,Christoph,Biederlack,false,,DE,
113243,Philippe,Deniau,false,,FR,
113244,R Spencer,Brent,false,,US,
113245,Jerry,Dewitts,true,1931-07-07,US,
113246,Istvan,Sikorski,false,,HU,
113247,George,Manset,false,,FR,
113248,Alain,Lartigue,false,,FR,
113249,Gheorghe,Sturdza,false,1964-12-12,NO,
113250,Bob,Macy,false,1938-06-06,US,
113251,Beppo,Pottinger,false,,DE,
113252,Bill,Beale Jr,false,,US,
113253,John,Fleitz,false,1920-04-04,US,
113254,Pierre,Gourovitch,false,,FR,
113255,Andre,Guilbert,false,,FR,
113256,Sidney,Schwartz,false,,US,
113257,Ernesto Juan,Della Paolera,false,,AR,
113258,Don,Platt,false,1930-06-06,CA,
113259,Giorgio,Fachini,false,,IT,
113260,Jean Claude,Loyau,false,,FR,
113262,J R,Christ,false,,CH,
113264,Bill,Breese,false,,GB,
113265,Donald,Fontana,false,1931-01-01,CA,
113266,Jean Pierre,Bergerat,false,,FR,
113267,Leonard,Brose,false,1927-03-03,US,
113268,Lennart,Hojberg,false,,DK,
113269,Erwin,Balestra,false,,CH,
113270,Bob,Falkenburg,false,1926-01-01,US,
113271,Bud,Robineau,false,,US,
113272,Lorne,Main,false,1930-07-07,CA,
113273,Michel,Follveider,false,,FR,
113274,Alberto,Lazzarino,false,,IT,
113275,Colin,Hannam,false,,GB,
113276,Albert,Frances,false,,FR,
113277,Arnaldo,Moreira,false,,BR,
113278,Vo,Van Bay,false,,VN,
113279,Andy,Stern,false,,US,
113280,Juan Maria,Tintore,false,1927-03-03,ES,
113281,Andy,Paton Jr,false,,US,
113283,Corbett,Parker,false,1932-01-01,NZ,
113285,Manuel,Morales,false,,DO,
113287,Gustavo,Rueda,false,,CO,
113288,C Alphonso,Smith,false,,US,
113289,Paul A,Willey,false,,CA,
113290,Dean,Brinkman,false,,US,
113291,Rafiq,Ahmad,false,,PK,
113292,Jean,De La Prade,false,,FR,
113293,Lewis,Barclay,false,,GB,
113294,Khwaja,Saeed Hai,false,1930-03-03,PK,
113296,Jerry,Slobin,false,,US,
113297,Prins,Van Kutch,false,,NL,
113298,Donald M,Frame,false,,US,
113299,A,Billeter,false,,CH,
113300,Lazaros,Stalios,false,,GR,
113301,Buzzer,Hadingham,false,,GB,
113302,Wai Chuen,Choy,false,,CN,
113303,Ferrante,Cavriani,false,,IT,
113304,E,Billeter,false,,CH,
113305,Colin J,Eedes,false,,ZA,
113307,Michel,Poles,false,,FR,
113308,Annibale,Scotti,false,,IT,
113309,Hal,Surface,false,1913-08-08,US,
113310,Kie,Kho Sin,false,1912-09-09,CN,
113311,Kazimierz,Tarlowski,false,,PL,
113313,Willem,Karsten,false,,NL,
113314,Phil,Harman,false,,US,
113315,Robert D,Murray,false,1907-01-01,CA,
113316,Kay,Lund,false,1912-02-02,DE,
113317,A,Ritossa,false,,CH,
113320,Peter,Witt,false,,GB,
113322,Guy,Jackson,false,1921-09-09,IE,
113323,Douglas G,Snart,false,,GB,
113324,Clive,Bernstein,false,,GB,
113325,Roland,Carter,false,,GB,
113326,Francis J,Wallis,false,,GB,
113327,Tim,Miles,false,1923-03-03,GB,
113328,Jimmy,Jones,false,1912-07-07,GB,
113329,Bill,Moss,false,,GB,
113330,Bobby,Meredith,false,,GB,
113331,Charles,Jones,false,,US,
113332,Jack,Morison,false,,US,
113333,Joe P,Machale,false,,IE,
113334,John W,Spence,false,,AU,
113335,Claude Fo,Lister,false,,GB,
113336,Arnold T,England,false,,GB,
113337,Jack A,Moore,false,,GB,
113338,J Roy,Mansell,false,,GB,
113339,Khusru B,Madan,false,,IN,
113340,Ernest,Wittman,false,1909-02-02,PL,
113341,John S,Comery,false,,GB,
113342,Johan,Haanes,false,1912-04-04,NO,
113343,Tim,Lewis,false,,GB,
113344,Edmund J,David,false,,GB,
113345,Doug,Scharenguivel,false,,LK,
113346,R J E,Mayers,false,,KE,
113347,Derek M,Bull,false,1916-02-02,GB,
113348,Guy,Cooper,false,1906-07-07,GB,
113349,Ron G,Reeve,false,,GB,
113350,Geza,Eros,false,,HU,
113351,Ahmed Hasan,Khokhar,false,,PK,
113352,Norman,Kitovitz,false,,GB,
113353,Rj,Mccabe,false,,IE,
113354,Ivo F,Rinkel,false,1920-10-10,NL,
113355,Dick,Guise,false,,GB,
113356,Jacques,Delire,false,,BE,
113357,A Laurie,Proctor,false,,GB,
113358,Leslie E,Cater,false,,GB,
113359,David Gc,Mockridge,false,,GB,
113360,Gordon Sw,Fitt,false,,GB,
113361,W,Muller,false,,ZA,
113362,Hans,Redl,false,1914-01-01,AT,
113363,A Charles,Dobbs,false,,GB,
113364,Dennis H,Slack,false,,GB,
113365,Lord,Ronaldshay,false,,GB,
113366,Gordon Gwyn Lennox,Tuckett,false,1905-11-11,GB,
113367,Alexander M,Hamburger,false,,RO,
113368,Mahmoud,Alam,false,,PK,
113369,Cliff J,Hovell,false,,GB,
113370,Michael,Clarke,false,,GB,
113371,Cyril,Kemp,false,1915-06-06,IE,
113372,Peter E,Hare,false,,GB,
113373,Finn,Carlson,false,,GB,
113374,Charles,Fawcus,false,,GB,
113375,Nils Erik,Hessen,false,1923-02-02,NO,
113376,Fj,Beemink,false,,NL,
113377,Mirek,Kizlink,false,1918-10-10,GB,
113378,Brian,Royds,false,,GB,
113379,Alan D L,Hunter,false,,NZ,
113380,Eddie,Ford,false,,GB,
113382,Hans,Huonder,false,,CH,
113383,Thorgny,Haanes,false,1922-02-02,NO,
113384,Matt,Mohtadi,false,1926-01-01,IR,
113385,Earl,Cochell,true,1922-05-05,US,
113386,Dezso,Vad,false,,HU,
113387,Sakari,Salo,false,1919-12-12,FI,
113388,Andre,Kalman,false,1919-05-05,HU,
113389,Freddie,Huber,false,1930-05-05,AT,
113390,C,Maas,false,,CA,
113391,Jan,Staubo,false,1920-09-09,NO,
113392,Pentti,Forsman,false,1917-08-08,FI,
113393,Dv,Connor,false,,ZA,
113394,R Phil,Hanna,false,,US,
113395,Raymond F,Egan,false,1914-08-08,IE,
113396,Henry E,Weatherall,false,,GB,
113397,William A,Manahan,false,,IE,
113398,Janmeja,Charanjiva,false,1908-10-10,IN,
113399,Gb,Leyton,false,,GB,
113400,Esmail,Sohikish,false,,IR,
113401,Vivian,Gotto,false,1921-09-09,IE,
113402,Jim,Frolik,false,1921-06-06,US,
113403,Huib,Wilton,false,1921-01-01,NL,
113404,Frank E,Mehner,false,,US,
113405,Roland,Morton,false,,GB,
113406,Rw,Baker,false,,AU,
113407,Joseph,Clynton Reed,false,,AU,
113408,Ken Hc,Lo,false,1912-09-09,CN,
113409,Tony,Clark,false,,GB,
113411,Jannik,Ipsen,false,,DK,
113412,Trevor George Brooke,Mcveagh,false,1906-09-09,IE,
113413,Enrique,Buse,false,,PE,
113414,Derek R,Bocquet,false,,GB,
113415,Bob,Tinkler,false,,GB,
113416,F Derrick,Leyland,false,,GB,
113417,Je,Slater,false,,US,
113418,John K,Drinkall,false,1922-01-01,GB,
113419,Maurice E,Lucking,false,,GB,
113420,J,Darkins,false,,GB,
113421,Harold R,Marsland,false,,GB,
113422,Bobby,Nicoll,false,,GB,
113423,F,Davidson,false,,CO,
113424,H Frank,Beeman,false,,US,
113425,Harry,Marriner,false,,GB,
113426,D,Clayton,false,,AU,
113427,Brian K,Burnett,false,,GB,
113428,Derek N,Hardwick,false,,GB,
113429,Rc,Smith,false,,GB,
113430,Max,Stolarow,false,,PL,
113431,Cecil He,Betts,false,,GB,
113432,John M,Cope,false,,NZ,
113433,Donald,Macphail,false,1911-12-12,GB,
113434,Hans,Pfaff,false,,CH,
113435,Helge,Johansen,false,,DK,
113436,Jack,Kramer,true,1921-08-08,US,188
113437,Dick,Sandys,false,,IE,
113438,Man,Mohan,false,,IN,
113439,Jimmy,Mehta,false,,IN,
113440,Warwick C,Shute,false,,GB,
113441,Geoff L,Emmett,false,,GB,
113442,K Bjorn,Hansen,false,,DK,
113443,John B,Griffith,false,,GB,
113444,F Jack,Piercy,false,,GB,
113445,John N,Archer,false,,GB,
113446,Iftikhar,Ahmed Khan,false,,PK,
113447,Jeffrey,Michelmore,false,1920-01-01,GB,
113448,Owen M,Bold,false,,NZ,
113449,Geoffrey,Owen,false,,GB,
113450,Geoffrey A,Cass,false,1932-08-08,IE,
113451,Jose Maria,Draper Torres,false,,ES,
113452,Carlos,Figueira Freire,false,,PT,
113453,Cyril V,Botha,false,,ZA,
113455,Arthur,Gubb,false,,AU,
113456,Franz,Saiko,false,,AT,
113457,Ed,Bulmer,false,1917-01-01,GB,
113458,Hugh West,Sweeney,false,,US,
113459,Tony,Clayton,false,,GB,
113460,Jeffrey J F,Robinson,false,,GB,
113461,Jack,Agar,false,,US,
113462,Bob,Lee,false,,GB,
113463,Ralph,Oliver,false,1930-09-09,GB,
113464,Ivor,Warwick,false,,GB,
113465,Arthur D,Marshall,false,,AU,
113466,Ian,Froman,false,1937-05-05,ZA,
113467,Geoff,Ward,false,1927-06-06,GB,
113468,Robin,Kipping,false,,GB,
113469,George,Druliner,false,,US,
113470,Martin,Hime,false,,GB,
113471,Don,Flye,false,,US,
113472,Fred,Dehnert,false,1928-05-05,NL,
113473,Liep Tjiauw,Tan,false,,ID,
113474,Pablo,Eisenberg,false,1932-07-07,US,
113475,Jack D,Forbes,false,,ZA,
113476,Gordon E,Mudge,false,,GB,
113477,Bernard E,Crouch,false,,GB,
113478,Koon Hung,Ip,false,,HK,
113479,Finn,Soehol,false,1930-09-09,NO,
113480,Julius,Heldman,false,1919-05-05,US,
113481,Basil,Bucknell,false,1922-06-06,GB,
113482,G Bruce,Robinson,false,,AU,
113483,Philip,Wooldridge,false,,GB,
113484,Edwin,Tsai,false,,HK,
113485,Darrell,Shaw,false,,GB,
113486,Dawson C,Hamilton,false,,AU,
113487,Peter,Moys,false,1935-11-11,GB,
113488,Geoff C,Pryor,false,,AU,
113489,Robin,Condy,false,1924-02-02,IE,
113490,Peter,Wooller,false,,GB,
113491,Gunnar,Sjowall,false,1936-01-01,NO,
113492,Jimmy,Tattersall,false,1940-03-03,GB,
113493,Reino,Nyyssonen,false,1935-02-02,FI,
113494,Peter,Frankland,false,,AU,
113495,Glenn,Bassett,false,,US,
113496,Oliver,Prenn,false,1937-09-09,GB,
113497,Colin,Baxter,false,,GB,
113498,Kosei,Kamo,false,1932-05-05,JP,
113499,Cliff P,Mayne,false,,US,
113500,Derek,Lawer,false,1935-10-10,ZA,
113501,David,Gunson,false,,GB,
113502,Harry,Buttimer,false,1923-03-03,US,
113503,Tony,Charnock,false,,ZA,
113504,John,Cranston,false,1937-02-02,US,
113505,Bob,Sherman,false,,US,
113506,John,Lesch,false,,US,
113507,Dennis,Hughes,false,,GB,
113508,Buster,Farrar,false,,ZA,
113509,Joe,Blatchford,false,,US,
113510,Brian E,Page,false,,ZA,
113511,Derek,Collins,false,1930-10-10,GB,
113512,S Derrick,Lester,false,,GB,
113514,Kamel,Moubarek,false,1932-08-08,EG,
113515,Munir,Pirzada,false,1937-01-01,PK,
113516,Ralph,White,false,,GB,
113517,Roche,Goosen,false,,ZA,
113518,Allen,Morris,false,1932-09-09,US,
113519,Graham A,Regan,false,,AU,
113520,Sayed Ibrahim,Badr El Dine,false,1927-09-09,EG,
113521,Lawrence E,Barclay,false,,CA,
113522,Sverre,Lie,false,1926-01-01,NO,
113523,Bobby,Sibert,false,,US,
113524,Bill,Hough,false,,GB,
113525,Brendan H,Macken,false,1923-01-01,CA,
113526,Bengt,Axelsson,false,1929-11-11,SE,
113527,Frank,Mott Trille,false,1928-11-11,JM,
113528,Robert T,Connor,false,,ZA,
113529,David,Lurie,false,,ZA,
113530,Bruce A,Haughton,false,,IE,
113531,Athol W,Tills,false,,NZ,
113532,Henri,Rochon,false,1924-03-03,CA,
113533,Ted,Slawek,false,,GB,
113534,Reg K,Kaley,false,,GB,
113535,Bill,Smith,false,,NZ,
113536,John G,Rutherglen,false,,GB,
113537,John Pa,Linck,false,1925-09-09,NL,
113538,Brian W,Rooke,false,,ZA,
113539,Guy I,Pettigrew,false,,GB,
113540,Keith R,Malcolm,false,,ZA,
113541,Malcolm,Gracie,false,,GB,
113542,Alistair Bradley,Martin,false,1915-03-03,US,
113544,Harry E,Likas,false,,US,
113545,Gustav,Specht,false,,AT,
113546,Steve,Potts,false,1930-11-11,US,
113547,Nils,Rohlsson,false,1916-03-03,SE,
113548,John,Maloney,false,,ZA,
113549,Jacques,Grigry,false,,US,
113550,Roy,Dixon,false,1938-08-08,GB,
113551,Chen Hua,Chu,false,,CN,
113552,Stan,Hicks,false,,AU,
113553,Dickie,Dillon,false,,GB,
113554,Trevor,Adamson,false,,GB,
113556,Dennis,Reilly,false,,AU,
113557,Cookie,Hammill,false,1941-10-10,ZA,
113558,Fu Chi,Mei,false,,CN,
113559,Tim,Heckler,false,1942-01-01,ZA,
113560,Bob,Hull,false,,GB,
113561,Nick,Carter,false,,US,
113562,Hans,Van De Weg,false,1937-12-12,NL,
113563,Greg,Grant,false,,US,
113564,Bob,Dabbs,false,,GB,
113565,Arcot,Uday Kumar,false,1931-11-11,IN,
113566,Theodore Michel,Mavrogordato,false,1883-07-07,GB,
113567,George Townshend Candy,Watt,false,1886-01-01,GB,
113568,Maurice F Col,Day,false,,GB,
113569,Ta,Fuller,false,,GB,
113570,Percival May,Davson,false,1877-09-09,GB,
113571,Alfred C,Hunter,false,,GB,
113572,Ernest George,Parton,false,1879-01-01,GB,
113573,Arthur W,Macpherson Jr,false,1896-02-02,US,
113574,Walter Cecil,Crawley,false,1880-03-03,GB,
113575,Brian Ivan Cobham,Norton,false,1899-10-10,ZA,
113576,Jcf,Simpson,false,,GB,
113577,Erik,Tegner,false,1896-10-10,DK,
113578,Monty,Temple,false,,GB,
113579,Axel Berg,Gravem,false,1895-11-11,US,
113580,Ja,Frost,false,,GB,
113581,Dick,Williams,false,1891-01-01,US,
113582,N,Field,false,,GB,
113583,George M,Boustead,false,,GB,
113584,Jw,O'Farrell,false,,GB,
113585,Wentworth,Gore,false,1868-01-01,GB,
113586,Gerald R,Sherwell,false,,ZA,
113587,Jt,Baines,false,,GB,
113588,William H,Laurentz,false,1895-01-01,FR,
113589,Lf,Davin,false,,GB,
113590,Wing,Lock Wei,false,,CN,
113591,A Vincent,Burr,false,,GB,
113592,Cl,Philcox,false,,GB,
113593,Jarl Sune,Malmstrom,false,1897-10-10,SE,
113594,Beverley C,Covell,false,,GB,
113595,Ce Leonard,Lyle,false,,GB,
113596,Harold Scotter,Owen,false,1885-01-01,GB,
113597,Philip F,Glover,false,1899-02-02,GB,
113598,Zenzo,Shimidzu,false,1891-03-03,JP,
113599,Alan C,Belgrave,false,,GB,
113600,William Percy,Pinckney,false,1868-09-09,GB,
113601,Neville G,Deed,false,,GB,
113602,Maurice,Blythman,false,,GB,
113603,Henry Vere Shirley,Dillon,false,1884-01-01,IE,
113604,Henry George,Mayes,false,1880-02-02,CA,
113605,Pm,Dixon,false,,ZA,
113606,Robert,Walker,false,,GB,
113607,Jb,Ward,false,,CA,
113608,Roderick James,Mcnair,false,1870-11-11,GB,
113609,Hj,Gilbert,false,,GB,
113610,Neville,Willford,false,,GB,
113611,Bill,Swinden,false,,GB,
113612,Mrl,White,false,,GB,
113613,Fred A,Lindeman,false,,GB,
113614,Jg,Hogan,false,,GB,
113615,Geoffrey Blenkinsop,Youll,false,1880-01-01,GB,
113616,Samuel Percy,Hardy,false,1876-11-11,US,
113617,Major T,Moss,false,,GB,
113618,Richard Mk,Turnbull,false,,GB,
113619,Rh,Hotham,false,,GB,
113620,Is,White,false,,GB,
113621,Clark,Hopkins,false,,GB,
113622,George Alan,Thomas,false,1881-06-06,GB,
113623,William Alfred,Ingram,false,,GB,
113624,Sf,Thol,false,,GB,
113625,Hs,Milford,false,,GB,
113626,Luis,De Olivares,false,,ES,
113627,Paul,De Borman,false,1879-12-12,BE,
113628,Major Josiah George,Ritchie,false,1870-10-10,GB,
113629,Henry Hew Gordon Dacre,Stoker,false,1850-01-01,IE,
113630,Frederick C,Inman,false,,US,
113631,L,Robinson,false,,GB,
113632,E,Coutts,false,,ZA,
113633,Arthur M,Lovibond,false,,US,
113634,E Morris,Hall,false,,GB,
113635,Frank,Walters,false,,GB,
113636,Donald,Kingdon,false,,GB,
113637,Bill,Johnston,false,1894-11-11,US,
113638,John Mason,Flavelle,false,1868-01-01,GB,
113639,E Stanley,Franklin,false,,GB,
113640,Sirdar,Dass,false,,IN,
113641,Hr,Fussell,false,,GB,
113642,Ambrose Nevil Waddell,Dudley,false,1879-01-01,GB,
113643,Cw,Murray,false,,GB,
113644,Cecil R,Blackbeard,false,1900-01-01,ZA,
113645,Yasin,Mohamed,false,,IN,
113646,George,Stoddart,false,,GB,
113647,B,Wood Hill,false,,GB,
113648,George Henry,Dodd,false,1883-01-01,ZA,
113649,Ea,Niles,false,,US,
113650,Carl Erik,Von Braun,false,1896-11-11,SE,
113651,Gerard Jacobus,Scheurleer,false,1886-05-05,NL,
113652,Frank H,Jarvis,false,,GB,
113653,Cs,Grace,false,,GB,
113654,Jm,Bell,false,,GB,
113655,Mark Day,Hick,false,1880-01-01,GB,
113656,Ernest Talbot Thomas,Lamb,false,1881-09-09,GB,
113657,Cs,Galbraith,false,,GB,
113658,John C F,Masterman,false,,GB,
113659,E Ulysses,Williams,false,,GB,
113660,Charles Lyndhurst,Winslow,false,1855-01-01,GB,
113661,Eb,Milner,false,,GB,
113662,Chuck,Garland,false,1898-10-10,US,
113663,Alexander S,Drew,false,,GB,
113664,Rs,Barnes,false,,GB,
113665,Aw,Davson,false,,GB,
113666,Aw,Asthalter,false,,US,
113667,Pe,Harrison,false,,GB,
113668,Herbert,Roper Barrett,false,1873-11-11,GB,
113669,John Brian,Gilbert,false,1887-07-07,GB,
113670,Skipper,Stowe,false,,GB,
113671,Nigel,Jones,false,,GB,
113672,George C,Golding,false,,GB,
113673,V,De Bousies,false,,BE,
113674,Jde,Jones,false,,US,
113675,Charles,Roupell,false,1897-05-05,GB,
113676,Cotah,Ramaswami,false,1896-06-06,IN,
113677,Gr,Ashton,false,,GB,
113678,Charles Frederick,Scroope,false,1886-02-02,IE,
113679,Fh,Teall,false,,GB,
113680,G,Towle,false,,GB,
113681,Le,Gaunt,false,,GB,
113682,Herbert E,Pervin,false,,GB,
113683,William D,Radcliffe,false,,GB,
113684,Wl,Hollick,false,,GB,
113685,George F,Birtles,false,,GB,
113686,Hs,Job,false,,GB,
113687,Lm,Andrews,false,,GB,
113688,Manuel,Alonso De Areyzaga,false,1895-11-11,ES,
113689,Hl,Askham,false,,GB,
113690,Thomas B,Nicholson,false,,GB,
113691,J,Sydney,false,,GB,
113692,John,Evers,false,,GB,
113693,Gla,Brian,false,,IT,
113694,Cs,Gordon Smith,false,,GB,
113695,Maxwell,Woosnam,false,1892-09-09,GB,
113696,Gdh,Alston,false,,GB,
113697,Hp,Greenwood,false,,GB,
113698,Hon Cecil James Frederick,Campbell,false,1891-05-05,IE,
113699,Arthur,Diemer Kool,false,1896-01-01,NL,
113700,Dh,Kleinman,false,,MY,
113701,Rene,De Grenus,false,,CH,
113702,Francis Wordsworth,Donisthorpe,false,1878-01-01,GB,
113703,Harold Issidro Tower,Aitken,false,1877-04-04,ZA,
113704,H Cyril,Eltringham,false,,GB,
113705,Ben,Haughton,false,1890-01-01,IE,
113706,Jl,Holt,false,,GB,
113707,George Hm,Cartwright,false,,GB,
113708,R Douglas,Watson,false,,GB,
113709,U,Kramet,false,,GB,
113710,Denis,Browne,false,,AU,
113711,Ernest,Black,false,,GB,
113712,Frederick,De Saram,false,,LK,
113713,John David Patrick,Wheatley,false,1899-01-01,GB,
113714,Lewis Seymour,Deane,false,1882-03-03,IN,
113715,Hugh Basil,Harrison,false,,GB,
113716,Joe,Nathan,false,,IT,
113717,F,De Weck,false,,GB,
113718,Ej,Bunbury,false,,GB,
113719,Arnold W,Jones,false,,US,
113720,Oc,Johnson,false,,GB,
113721,Thomas,Bevan,false,,GB,
113722,Eg,Bisseker,false,,GB,
113723,Fp,Down,false,,GB,
113724,Royden Englefield Ashden,Dash,false,1888-03-03,GB,
113725,Jose Maria,Alonso De Areyzaga,false,1890-09-09,ES,
113726,Og,Miller,false,,GB,
113727,P,De Becker,false,,BE,
113728,James M,Lowry,false,,NZ,
113729,Ho,Dixon,false,,GB,
113730,Marcel,Dupont,false,,FR,
113731,Edgar L,Bartleet,false,,NZ,
113732,Donald Mcneil,Greig,false,1897-01-01,GB,
113733,Luiz,Ricciardi,false,,PT,
113734,George Colket,Caner,false,1894-07-07,US,
113735,Bob,Barbour,false,,AU,
113736,Amos,Wilder,false,,US,
113737,Clinton Gilbert,Mcilquham,false,1890-01-01,GB,
113738,Jack,Weakley,false,1903-01-01,GB,
113739,Pc,Chase,false,,GB,
113740,Wl,Van Ryn,false,,ZA,
113741,Dl,Craig,false,,GB,
113742,Julian J,Lezard,false,,ZA,
113743,Hs,Lewis Barclay,false,,GB,
113744,Capt,Cazalet,false,1896-12-12,GB,
113745,Fernando,Vasconcelos,false,,PT,
113746,Saeed,Hadi,false,1889-08-08,IN,
113747,Alexander,Blair,false,,GB,
113748,Am Dudley,Pitt,false,,GB,
113749,Sidney F,Hepburn,false,,GB,
113750,Dean,Mathey,false,1890-11-11,US,
113751,Neville,Wilford,false,,GB,
113752,Marcus,Wallenberg,false,1899-10-10,SE,
113753,Jose,De Verda,false,1896-10-10,PT,
113754,R,Peyrelongue,false,,FR,
113755,Manuel,De Gomar,false,1897-09-09,ES,
113756,Dl,Morgan,false,,GB,
113757,A Georges,Watson,false,,BE,
113758,Arthur J,Gore,false,,GB,
113759,David,Rutnam,false,1896-01-01,IN,
113760,Gwv,Hurst,false,,ZA,
113761,Louis Albert,Meldon,false,1886-10-10,IE,
113762,Whm,Aitken,false,,GB,
113763,F,Rattigan,false,,GB,
113764,Sydney J,Watts,false,,GB,
113765,Cecil John,Tindell Green,false,1889-07-07,GB,
113766,Gm,Elliott,false,,GB,
113767,Lionel W,Alderson,false,,GB,
113768,Eo,Anderson,false,,GB,
113769,Cj,Brierley,false,,IN,
113770,Alfredo J,Villegas,false,,AR,
113771,Sm,Lahey Bean,false,,GB,
113772,Ja,Dean,false,,GB,
113773,Ds,Menda,false,,PL,
113774,Ah,Mccormick,false,,GB,
113775,Fr,Scovel,false,,GB,
113776,Rf,Scovell,false,,GB,
113777,M,Fox,false,,GB,
113778,Gerald,Millard,false,,GB,
113779,Teddy,Higgs,false,,GB,
113780,Norman H,Latchford,false,,GB,
113781,Jp,Carleton,false,,US,
113782,Victor R,Penman,false,,GB,
113783,Royden,Wilkinson,false,,GB,
113784,Gw,Grounsell,false,,GB,
113785,P,Marsden,false,,GB,
113786,John,Legg,false,,GB,
113787,Carlos,Caminos,false,,AR,
113788,Edwin George Paget,Sayers,false,,AU,
113789,Harold R,Price,false,,GB,
113790,Henning,Larsen,false,,DK,
113791,Henry W,Standring,false,,GB,
