restaurante,fecha,valoracion_ambiente,valoracion_personal,valoracion_comida
6,2022-09-26,3.7,3.4,4.7
6,2022-09-26,4.3,4.2,3.6
6,2022-09-26,4.7,5.0,4.3
6,2022-09-26,3.3,3.4,4.2
6,2022-09-26,3.4,3.5,4.0
6,2022-09-26,4.5,4.5,3.7
6,2022-09-26,4.1,4.3,3.8
6,2022-09-26,4.0,4.0,4.6
6,2022-09-26,4.4,4.8,4.8
6,2022-09-26,3.7,3.4,4.0
6,2022-09-26,3.3,3.9,4.4
6,2022-09-26,3.3,3.7,4.0
6,2022-09-26,4.5,3.3,4.1
6,2022-09-26,4.0,2.2,3.9
6,2022-09-26,4.0,4.8,3.7
6,2022-09-26,5.0,3.9,4.1
6,2022-09-26,4.4,3.9,3.5
6,2022-09-26,4.6,3.9,4.6
6,2022-09-26,4.0,4.9,4.7
6,2022-09-26,4.5,4.3,3.7
6,2022-09-26,3.7,4.3,4.3
6,2022-09-26,4.0,4.0,3.8
6,2022-09-26,4.2,4.2,3.8
6,2022-09-26,3.6,4.0,4.9
6,2022-09-26,3.5,3.3,4.7
6,2022-09-26,4.2,3.6,4.2
6,2022-09-26,4.4,3.2,3.4
6,2022-09-27,3.4,4.0,3.5
6,2022-09-27,4.0,3.9,4.1
6,2022-09-27,4.4,4.3,3.8
6,2022-09-27,4.0,4.5,3.8
6,2022-09-27,4.4,4.0,3.9
6,2022-09-27,3.7,4.9,4.1
6,2022-09-27,4.3,3.8,3.9
6,2022-09-27,3.9,4.4,4.0
6,2022-09-27,3.9,4.5,3.9
6,2022-09-27,3.9,4.4,4.1
6,2022-09-27,4.1,4.5,4.1
6,2022-09-27,4.0,4.5,3.9
6,2022-09-27,4.7,4.4,4.0
6,2022-09-27,3.9,3.9,3.9
6,2022-09-27,3.6,4.5,4.9
6,2022-09-27,3.7,4.2,3.0
6,2022-09-27,4.5,3.9,3.3
6,2022-09-27,4.5,4.3,3.8
6,2022-09-27,4.0,4.8,4.5
6,2022-09-27,4.3,3.5,4.7
6,2022-09-27,4.3,4.2,4.4
6,2022-09-27,3.7,4.1,3.8
6,2022-09-27,3.6,4.0,4.8
6,2022-09-27,3.9,4.2,4.1
6,2022-09-27,4.1,4.0,4.9
6,2022-09-27,3.7,3.5,3.8
6,2022-09-27,4.0,3.8,4.4
6,2022-09-27,4.6,2.5,5.0
6,2022-09-27,4.5,4.2,4.0
6,2022-09-27,3.8,4.3,3.7
6,2022-09-29,4.5,4.9,3.7
6,2022-09-29,4.2,4.9,4.5
6,2022-09-29,4.1,4.5,3.9
6,2022-09-29,3.7,3.9,4.1
6,2022-09-29,4.2,3.7,4.4
6,2022-09-29,3.9,3.9,4.8
6,2022-09-29,3.1,4.9,3.9
6,2022-09-29,4.7,3.8,3.7
6,2022-09-29,3.8,4.4,4.1
6,2022-09-29,4.5,3.9,4.9
6,2022-09-29,4.0,4.3,3.6
6,2022-09-29,4.6,4.3,3.8
6,2022-09-29,4.8,3.6,4.1
6,2022-09-29,3.9,3.1,4.6
6,2022-09-29,3.2,4.5,3.7
6,2022-09-29,3.7,4.8,3.7
6,2022-09-29,4.2,4.9,4.2
6,2022-09-29,3.9,4.7,4.7
6,2022-09-29,4.5,4.8,3.4
6,2022-09-29,3.9,4.2,3.3
6,2022-09-29,3.3,3.5,4.4
6,2022-09-29,4.5,4.5,4.5
6,2022-09-29,4.1,4.0,4.7
6,2022-09-29,4.1,4.3,4.1
6,2022-09-29,4.1,3.7,3.4
6,2022-09-29,3.6,3.8,4.1
6,2022-09-29,4.7,4.3,4.5
6,2022-09-29,3.8,4.0,4.1
6,2022-09-29,4.5,3.4,3.2
6,2022-09-29,3.3,3.4,3.8
6,2022-09-30,4.2,4.2,4.5
6,2022-09-30,4.3,4.9,3.3
6,2022-09-30,4.1,3.9,3.4
6,2022-09-30,3.3,3.9,3.9
6,2022-09-30,3.4,4.5,3.5
6,2022-09-30,4.4,3.6,4.1
6,2022-09-30,4.1,4.2,4.1
6,2022-09-30,4.4,3.7,5.0
6,2022-09-30,4.6,3.9,3.5
6,2022-09-30,4.2,4.1,3.7
6,2022-09-30,4.0,3.9,3.9
6,2022-09-30,4.5,3.6,3.3
6,2022-09-30,4.4,3.2,4.0
6,2022-09-30,3.9,4.1,3.5
6,2022-09-30,4.4,3.7,3.3
6,2022-09-30,3.6,4.8,3.9
6,2022-09-30,5.0,4.3,3.7
6,2022-09-30,4.7,3.5,4.2
6,2022-09-30,4.2,3.0,4.0
6,2022-09-30,4.0,4.6,3.7
6,2022-09-30,3.8,4.5,3.9
6,2022-09-30,4.4,3.4,4.3
6,2022-09-30,3.3,4.0,4.1
6,2022-09-30,4.7,3.6,4.0
6,2022-09-30,4.6,4.3,4.3
6,2022-09-30,4.5,3.9,4.3
6,2022-09-30,4.0,4.4,4.3
6,2022-09-30,4.6,3.5,4.5
6,2022-09-30,3.8,3.2,4.1
6,2022-09-30,4.2,4.5,3.6
